"drugbank_id","entrez_id","category","subcategory","ID","Description","FoldEnrichment","pvalue","p.adjust"
"DB00643","7846","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection",1.29503974562798,0.0239175745300176,0.0349794527501508
"DB00643","10383","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease",2.28216794334441,1.23079777344988e-22,2.2737369393732e-21
"DB00643","10383","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases",1.75369965553789,1.43770652911672e-15,1.32798682031571e-14
"DB00643","10383","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease",1.84858964482979,1.50123881846421e-15,1.35111493661779e-14
"DB00643","10383","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease",1.93289514272833,6.17121614141029e-13,3.9383579375182e-12
"DB00643","10383","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease",1.71421344950757,1.57476591266788e-09,5.1658208910881e-09
"DB00643","10383","Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction",2.4065129240278,1.88067762494108e-09,6.04911727483813e-09
"DB00643","10383","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis",1.515932812608,9.69655064214789e-07,2.15410713632526e-06
"DB00643","10383","Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling",1.43263980092625,0.000165278766685944,0.0002975017800347
"DB00643","10383","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection",1.38582106774706,0.00184690563568532,0.00300122165798865
"DB00643","10383","Cellular Processes","Transport and catabolism","hsa04145","Phagocytosis",1.28850108341364,0.0129817397355809,0.0194726096033713
"DB00643","10383","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection",1.29503974562798,0.0239175745300176,0.0349794527501508
"DB00995","213","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis",2.52366719660837,3.01830447567809e-09,9.21239018228703e-09
"DB00995","213","Cellular Processes","Transport and catabolism","hsa04145","Phagocytosis",1.28850108341364,0.0129817397355809,0.0194726096033713
"DB00995","3551","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species",2.98416478152161,1.9534701412659e-40,2.28556006528111e-38
"DB00995","3551","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease",3.07738499083572,1.35569203134304e-30,7.93079838335679e-29
"DB00995","3551","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis",3.05169170827829,3.62438703490648e-27,1.27215984925218e-25
"DB00995","3551","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway",2.24141494435612,2.79950919210954e-23,5.4590429246136e-22
"DB00995","3551","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis",2.30598245304128,1.4230763567949e-18,1.72241310770692e-17
"DB00995","3551","Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance",4.64886062533121,7.23127831450299e-18,8.18767318835661e-17
"DB00995","3551","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer",2.86637969823319,1.65769444283696e-17,1.81828359198679e-16
"DB00995","3551","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease",2.80479108463118,4.11118872789498e-16,3.90007363105713e-15
"DB00995","3551","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease",1.84858964482979,1.50123881846421e-15,1.35111493661779e-14
"DB00995","3551","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation",2.69609544784936,2.68600968786861e-15,2.29948634254118e-14
"DB00995","3551","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",2.87786610139551,3.22421029324912e-15,2.57204048393282e-14
"DB00995","3551","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway",1.78872893042539,6.51544170552095e-13,4.08378578328188e-12
"DB00995","3551","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease",2.28292262851086,1.94516407662453e-12,1.1771596394745e-11
"DB00995","3551","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway",2.40744568097509,2.77571687971833e-12,1.59717479472317e-11
"DB00995","3551","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection",1.97481492894812,5.73934957013353e-12,3.05229045320738e-11
"DB00995","3551","Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus",3.2852890437371,9.89277607465204e-12,4.82272833639287e-11
"DB00995","3551","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation",2.24492263597483,1.05837186710042e-11,5.01446406603508e-11
"DB00995","3551","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B",2.13904629999902,1.84277673321495e-11,8.51071885997956e-11
"DB00995","3551","Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection",2.23780558051658,2.63363279035559e-11,1.18513475566001e-10
"DB00995","3551","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection",1.93455456506927,4.74237050561622e-11,2.05502721910036e-10
"DB00995","3551","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway",2.37621971674859,6.94289878488754e-11,2.90113984939944e-10
"DB00995","3551","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway",2.28632489770388,8.65939135167143e-11,3.49361651084675e-10
"DB00995","3551","Human Diseases","Infectious disease: viral","hsa05162","Measles",2.19746563172169,1.37368682823296e-10,5.35737863010853e-10
"DB00995","3551","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection",1.95679082443788,3.32210607379385e-10,1.18334115541694e-09
"DB00995","3551","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection",1.88530228964534,9.59666251117239e-10,3.30238092296226e-09
"DB00995","3551","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway",1.82075723771225,1.74516228118668e-09,5.67177741385671e-09
"DB00995","3551","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer",2.52280469927529,1.89573475849628e-09,6.04911727483813e-09
"DB00995","3551","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia",2.45811739929387,7.7855273702223e-09,2.22172366418539e-08
"DB00995","3551","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance",2.19343358469101,1.032601007473e-08,2.87653137796051e-08
"DB00995","3551","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis",2.13468089938678,2.97723157934683e-08,8.03852526423645e-08
"DB00995","3551","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia",2.49046104928458,3.13973132310432e-08,8.41256255274516e-08
"DB00995","3551","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation",2.24944868967639,3.52257268767873e-08,9.36684101041844e-08
"DB00995","3551","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection",1.79799139167862,5.28304481115736e-08,1.38384233486286e-07
"DB00995","3551","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway",2.13468089938678,8.01611770032327e-08,2.05376446190764e-07
"DB00995","3551","Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway",2.17252985150357,1.67801306816955e-07,4.11875934914343e-07
"DB00995","3551","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease",1.68809493717197,2.86647817772215e-07,6.7982016241924e-07
"DB00995","3551","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer",2.14233208540609,3.72733768795059e-07,8.66420879781893e-07
"DB00995","3551","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway",1.90997764681975,7.74804482187331e-07,1.7545572467597e-06
"DB00995","3551","Cellular Processes","Cell growth and death","hsa04210","Apoptosis",1.89056897171968,8.75063195767825e-07,1.95635147588858e-06
"DB00995","3551","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway",2.2769929593459,1.06257056194173e-06,2.33101417025967e-06
"DB00995","3551","Human Diseases","Infectious disease: viral","hsa05164","Influenza A",1.75627889024693,1.92552286683598e-06,4.07143690517728e-06
"DB00995","3551","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway",1.88354197004716,5.27017358620459e-06,1.05889490179257e-05
"DB00995","3551","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C",1.7241653418124,1.36127164556238e-05,2.66930920442679e-05
"DB00995","3551","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway",1.89749413278825,1.41162715340618e-05,2.75267294914206e-05
"DB00995","3551","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection",1.63263557675322,3.58623769948621e-05,6.66015572761724e-05
"DB00995","3551","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway",1.69640100458515,7.63208814059159e-05,0.000140254604049615
"DB00995","3551","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway",1.86100386100386,9.58617187317987e-05,0.000173440532344646
"DB00995","3551","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway",1.47104953170177,0.000999683378345181,0.00166298040663108
"DB00995","3551","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection",1.38582106774706,0.00184690563568532,0.00300122165798865
"DB00995","3551","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection",1.68369197698112,0.00459172706549631,0.00716309422217424
"DB00995","3551","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection",1.29503974562798,0.0239175745300176,0.0349794527501508
"DB00995","25824","Cellular Processes","Transport and catabolism","hsa04146","Peroxisome",1.74032217901814,0.00108544895831446,0.00178869757919426
"DB01240","64805","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB01240","64805","Organismal Systems","Immune system","hsa04611","Platelet activation",2.33233653821889,9.67611388179294e-12,4.82272833639287e-11
"DB01240","64805","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis",1.80836025234676,1.43755701128547e-06,3.06252541710478e-06
"DB01240","5739","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB01240","5739","Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction",2.37894786797333,4.10003646664041e-13,2.66502370331626e-12
"DB01240","5739","Organismal Systems","Immune system","hsa04611","Platelet activation",2.33233653821889,9.67611388179294e-12,4.82272833639287e-11
"DB01240","5740","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism",2.37186766598531,7.8194743722636e-07,1.75938173375931e-06
"DB00774","759","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism",4.68792668100627,9.14275986978595e-11,3.64671444806235e-10
"DB00774","760","Organismal Systems","Digestive system","hsa04976","Bile secretion",3.32061473237944,7.47555043776763e-22,1.24948485888402e-20
"DB00774","760","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion",2.8181532926115,2.18392833319563e-12,1.29925227957909e-11
"DB00774","760","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism",4.68792668100627,9.14275986978595e-11,3.64671444806235e-10
"DB00774","760","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation",4.11467477707887,2.0077105640341e-10,7.49687668059542e-10
"DB00774","760","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion",2.19746563172169,2.77444648281694e-08,7.5490753137112e-08
"DB00774","762","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism",4.68792668100627,9.14275986978595e-11,3.64671444806235e-10
"DB00774","762","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation",4.11467477707887,2.0077105640341e-10,7.49687668059542e-10
"DB00774","3778","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway",2.31042772042063,1.22049983720208e-14,9.51989873017622e-14
"DB00774","3778","Organismal Systems","Endocrine system","hsa04911","Insulin secretion",2.78004954338744,2.29267863679683e-13,1.57790235591311e-12
"DB00774","3778","Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction",2.37894786797333,4.10003646664041e-13,2.66502370331626e-12
"DB00774","3778","Organismal Systems","Digestive system","hsa04970","Salivary secretion",2.3565652939467,2.80777519228433e-09,8.64499203940174e-09
"DB00774","3778","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion",2.19746563172169,2.77444648281694e-08,7.5490753137112e-08
"DB00774","3778","Organismal Systems","Endocrine system","hsa04924","Renin secretion",2.38218013409829,1.94298314778208e-07,4.7033592060104e-07
"DB00774","476","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway",2.6667768757826,1.50354227684837e-29,7.53919055962542e-28
"DB00774","476","Organismal Systems","Digestive system","hsa04976","Bile secretion",3.32061473237944,7.47555043776763e-22,1.24948485888402e-20
"DB00774","476","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion",2.79541546348269,2.91831504270183e-15,2.43887757140082e-14
"DB00774","476","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway",2.31042772042063,1.22049983720208e-14,9.51989873017622e-14
"DB00774","476","Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption",3.80123002259225,1.2133032254218e-13,8.69121290047047e-13
"DB00774","476","Organismal Systems","Endocrine system","hsa04911","Insulin secretion",2.78004954338744,2.29267863679683e-13,1.57790235591311e-12
"DB00774","476","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion",2.8181532926115,2.18392833319563e-12,1.29925227957909e-11
"DB00774","476","Organismal Systems","Digestive system","hsa04978","Mineral absorption",2.93956058276213,2.55710127904164e-11,1.16563967395275e-10
"DB00774","476","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway",2.28632489770388,8.65939135167143e-11,3.49361651084675e-10
"DB00774","476","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation",4.11467477707887,2.0077105640341e-10,7.49687668059542e-10
"DB00774","476","Organismal Systems","Digestive system","hsa04970","Salivary secretion",2.3565652939467,2.80777519228433e-09,8.64499203940174e-09
"DB00774","476","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis",2.52366719660837,3.01830447567809e-09,9.21239018228703e-09
"DB00774","476","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes",2.00530629942395,5.80982266731461e-09,1.6853287241549e-08
"DB00774","476","Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption",2.90553789083201,6.11355918874122e-09,1.75890104528538e-08
"DB00774","476","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion",2.19746563172169,2.77444648281694e-08,7.5490753137112e-08
"DB00774","476","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction",2.1183231913455,1.41433040650458e-06,3.04558265449759e-06
"DB00774","476","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption",2.16153223145454,9.40353320862817e-05,0.000171017624675051
"DB00774","476","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption",1.59582941022119,0.00270029423759577,0.00425023891209021
"DB00774","768","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism",4.68792668100627,9.14275986978595e-11,3.64671444806235e-10
"DB00774","771","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism",4.68792668100627,9.14275986978595e-11,3.64671444806235e-10
"DB00350","5742","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse",2.85861616091795,9.45983479866612e-19,1.18585786226136e-17
"DB00350","5742","Organismal Systems","Immune system","hsa04611","Platelet activation",2.33233653821889,9.67611388179294e-12,4.82272833639287e-11
"DB00350","5742","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism",2.37186766598531,7.8194743722636e-07,1.75938173375931e-06
"DB00350","5742","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes",2.27940502815877,7.13700530931312e-06,1.40735329413983e-05
"DB00350","54658","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450",3.82098133588867,2.1481239626079e-25,6.8544682806852e-24
"DB00350","54658","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes",3.6445771452945,3.12522338605556e-25,9.14127840421252e-24
"DB00350","54658","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts",3.84242561889621,9.70032358138687e-25,2.61908736697446e-23
"DB00350","54658","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation",2.52489138637146,2.50003341377816e-24,5.8500781882409e-23
"DB00350","54658","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450",3.59382986858787,1.60547019841588e-23,3.3148237626116e-22
"DB00350","54658","Organismal Systems","Digestive system","hsa04976","Bile secretion",3.32061473237944,7.47555043776763e-22,1.24948485888402e-20
"DB00350","54658","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors",2.65217929923812,3.66748272953519e-20,5.36369349194521e-19
"DB00350","54658","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis",3.5470202823144,3.14768600505678e-19,4.24937610682665e-18
"DB00350","54658","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism",3.36944730197325,1.95119920235252e-17,2.07536642432041e-16
"DB00350","54658","Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism",3.14014654040229,2.38390134814999e-10,8.80788813895419e-10
"DB00350","54658","Metabolism","Carbohydrate metabolism","hsa00053","Ascorbate and aldarate metabolism",3.37417303451459,1.126438196396e-08,3.11322682625982e-08
"DB00350","54658","Metabolism","Carbohydrate metabolism","hsa00040","Pentose and glucuronate interconversions",2.55777080737335,2.16763154278396e-05,4.11264146766039e-05
"DB00350","3758","Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption",3.80123002259225,1.2133032254218e-13,8.69121290047047e-13
"DB00350","3758","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion",2.8181532926115,2.18392833319563e-12,1.29925227957909e-11
"DB00350","5972","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy",2.74558144945519,3.7812801309095e-29,1.65903665743654e-27
"DB00350","5972","Organismal Systems","Endocrine system","hsa04924","Renin secretion",2.38218013409829,1.94298314778208e-07,4.7033592060104e-07
"DB00350","5972","Organismal Systems","Endocrine system","hsa04614","Renin-angiotensin system",2.38218013409829,0.00254970134074627,0.00403128455226099
"DB00353","1576","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450",3.82098133588867,2.1481239626079e-25,6.8544682806852e-24
"DB00353","1576","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes",3.6445771452945,3.12522338605556e-25,9.14127840421252e-24
"DB00353","1576","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts",3.84242561889621,9.70032358138687e-25,2.61908736697446e-23
"DB00353","1576","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation",2.52489138637146,2.50003341377816e-24,5.8500781882409e-23
"DB00353","1576","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450",3.59382986858787,1.60547019841588e-23,3.3148237626116e-22
"DB00353","1576","Organismal Systems","Digestive system","hsa04976","Bile secretion",3.32061473237944,7.47555043776763e-22,1.24948485888402e-20
"DB00353","1576","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis",3.5470202823144,3.14768600505678e-19,4.24937610682665e-18
"DB00353","1576","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism",3.36944730197325,1.95119920235252e-17,2.07536642432041e-16
"DB00353","1576","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism",2.32443031266561,0.000920013174241156,0.00155252223153195
"DB00353","3357","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00353","3357","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00353","3357","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway",2.80421992163539,3.98340767249574e-38,3.49544023261501e-36
"DB00353","3357","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse",2.85861616091795,9.45983479866612e-19,1.18585786226136e-17
"DB00353","3357","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels",2.86780363250951,1.85458850180774e-16,1.80822378926254e-15
"DB00353","3357","Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction",2.4065129240278,1.88067762494108e-09,6.04911727483813e-09
"DB00353","1812","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00353","1812","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00353","1812","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway",2.80421992163539,3.98340767249574e-38,3.49544023261501e-36
"DB00353","1812","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway",2.6667768757826,1.50354227684837e-29,7.53919055962542e-28
"DB00353","1812","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling",2.5245769540693,1.55409997485165e-24,3.89635065123522e-23
"DB00353","1812","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease",1.93289514272833,6.17121614141029e-13,3.9383579375182e-12
"DB00353","1812","Human Diseases","Substance dependence","hsa05032","Morphine addiction",2.62729956847604,3.80249030477648e-12,2.11853031266118e-11
"DB00353","1812","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction",2.88749107163429,4.43491606169101e-12,2.43227427758367e-11
"DB00353","1812","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse",2.13468089938678,1.52457850581241e-09,5.04836844849203e-09
"DB00353","1812","Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction",2.4065129240278,1.88067762494108e-09,6.04911727483813e-09
"DB00353","1812","Human Diseases","Substance dependence","hsa05030","Cocaine addiction",2.64293825638363,2.90458955882417e-07,6.84235526944485e-07
"DB06796","213","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis",2.52366719660837,3.01830447567809e-09,9.21239018228703e-09
"DB06796","213","Cellular Processes","Transport and catabolism","hsa04145","Phagocytosis",1.28850108341364,0.0129817397355809,0.0194726096033713
"DB06796","2","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades",3.46985584394705,3.89584207919895e-24,8.54650356124269e-23
"DB06796","6648","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species",2.98416478152161,1.9534701412659e-40,2.28556006528111e-38
"DB06796","6648","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis",2.30598245304128,1.4230763567949e-18,1.72241310770692e-17
"DB06796","6648","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease",1.71421344950757,1.57476591266788e-09,5.1658208910881e-09
"DB06796","6648","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway",1.90997764681975,7.74804482187331e-07,1.7545572467597e-06
"DB06796","6648","Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species",2.00843633006821,0.000198203515862332,0.000351360778119589
"DB06796","6648","Cellular Processes","Transport and catabolism","hsa04146","Peroxisome",1.74032217901814,0.00108544895831446,0.00178869757919426
"DB06796","6648","Organismal Systems","Aging","hsa04211","Longevity regulating pathway",1.54962020844374,0.00848852604551393,0.0128981499652614
"DB06796","4891","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease",1.84858964482979,1.50123881846421e-15,1.35111493661779e-14
"DB06796","4891","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease",1.93289514272833,6.17121614141029e-13,3.9383579375182e-12
"DB06796","4891","Organismal Systems","Digestive system","hsa04978","Mineral absorption",2.93956058276213,2.55710127904164e-11,1.16563967395275e-10
"DB06796","4891","Cellular Processes","Cell growth and death","hsa04216","Ferroptosis",2.25327428268605,0.000194823752089542,0.000347122522758525
"DB04930","1576","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450",3.82098133588867,2.1481239626079e-25,6.8544682806852e-24
"DB04930","1576","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes",3.6445771452945,3.12522338605556e-25,9.14127840421252e-24
"DB04930","1576","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts",3.84242561889621,9.70032358138687e-25,2.61908736697446e-23
"DB04930","1576","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation",2.52489138637146,2.50003341377816e-24,5.8500781882409e-23
"DB04930","1576","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450",3.59382986858787,1.60547019841588e-23,3.3148237626116e-22
"DB04930","1576","Organismal Systems","Digestive system","hsa04976","Bile secretion",3.32061473237944,7.47555043776763e-22,1.24948485888402e-20
"DB04930","1576","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis",3.5470202823144,3.14768600505678e-19,4.24937610682665e-18
"DB04930","1576","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism",3.36944730197325,1.95119920235252e-17,2.07536642432041e-16
"DB04930","1576","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism",2.32443031266561,0.000920013174241156,0.00155252223153195
"DB04930","1555","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450",3.82098133588867,2.1481239626079e-25,6.8544682806852e-24
"DB04930","1555","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation",2.52489138637146,2.50003341377816e-24,5.8500781882409e-23
"DB04930","1555","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450",3.59382986858787,1.60547019841588e-23,3.3148237626116e-22
"DB04930","1555","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis",2.30598245304128,1.4230763567949e-18,1.72241310770692e-17
"DB04930","1555","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism",3.36944730197325,1.95119920235252e-17,2.07536642432041e-16
"DB04930","1555","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism",2.37186766598531,7.8194743722636e-07,1.75938173375931e-06
"DB04930","6323","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse",2.13468089938678,1.52457850581241e-09,5.04836844849203e-09
"DB04930","2099","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling",2.5245769540693,1.55409997485165e-24,3.89635065123522e-23
"DB04930","2099","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation",2.52489138637146,2.50003341377816e-24,5.8500781882409e-23
"DB04930","2099","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer",2.02655163814333,7.89943181568261e-12,4.07750083427147e-11
"DB04930","2099","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway",2.28632489770388,8.65939135167143e-11,3.49361651084675e-10
"DB04930","2099","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance",2.41499253263959,1.84907630901492e-10,6.97877187595954e-10
